pair_index,image1,image2,t_gt_sq_magnitude,r_gt_magnitude,skipping_frame,inliers,match_coverage,method,rotation_error,translation_error
36,rgb/1305031928.833193.png,rgb/1305031929.169204.png,0.0109313,21.7502,10,19,0.140625,FNS,3.504,54.6982
37,rgb/1305031929.001155.png,rgb/1305031929.333529.png,0.0130959,21.9697,10,15,0.125,FNS,4.22161,63.4565
38,rgb/1305031929.169204.png,rgb/1305031929.501198.png,0.013922,18.193,10,8,0.046875,FNS,3.60816,56.2769
39,rgb/1305031929.333529.png,rgb/1305031929.669287.png,0.0142619,14.5507,10,21,0.171875,FNS,1.08998,18.1314
40,rgb/1305031929.501198.png,rgb/1305031929.833358.png,0.0120452,11.5947,10,52,0.34375,FNS,2.05391,31.2002
41,rgb/1305031929.669287.png,rgb/1305031930.001350.png,0.00700406,8.36587,10,52,0.390625,FNS,2.0615,15.6107
42,rgb/1305031929.833358.png,rgb/1305031930.169117.png,0.00327106,2.78877,10,86,0.484375,FNS,0.600844,63.3612
43,rgb/1305031930.001350.png,rgb/1305031930.333138.png,0.00562677,9.33049,10,44,0.328125,FNS,1.62686,26.2696
44,rgb/1305031930.169117.png,rgb/1305031930.501044.png,0.00967601,14.4445,10,29,0.21875,FNS,15.3893,96.0345
45,rgb/1305031930.333138.png,rgb/1305031930.668925.png,0.00947621,16.1897,10,17,0.1875,FNS,1.7519,69.3812
46,rgb/1305031930.501044.png,rgb/1305031930.833091.png,0.0085635,15.1459,10,40,0.3125,FNS,2.52877,92.9601
47,rgb/1305031930.668925.png,rgb/1305031931.000795.png,0.00874526,13.6918,10,94,0.34375,FNS,2.22837,82.2465
48,rgb/1305031930.833091.png,rgb/1305031931.168900.png,0.00793214,15.0749,10,54,0.375,FNS,1.60808,102.347
49,rgb/1305031931.000795.png,rgb/1305031931.332991.png,0.00589389,18.1627,10,37,0.21875,FNS,1.86224,63.3379
50,rgb/1305031931.168900.png,rgb/1305031931.500852.png,0.00443849,18.9571,10,64,0.328125,FNS,90.0639,40.5305
51,rgb/1305031931.332991.png,rgb/1305031931.669064.png,0.00519869,14.8053,10,34,0.234375,FNS,2.23119,39.8219
52,rgb/1305031931.500852.png,rgb/1305031931.832926.png,0.00836426,9.18173,10,80,0.359375,FNS,4.4544,63.7115
53,rgb/1305031931.669064.png,rgb/1305031932.000829.png,0.0101836,7.5367,10,163,0.484375,FNS,1.52894,34.8499
54,rgb/1305031931.832926.png,rgb/1305031932.169077.png,0.00925437,7.19029,10,65,0.359375,FNS,3.94444,61.2364
55,rgb/1305031932.000829.png,rgb/1305031932.333175.png,0.00846651,5.48666,10,108,0.390625,FNS,4.16711,58.562
56,rgb/1305031932.169077.png,rgb/1305031932.500893.png,0.0104292,10.3813,10,69,0.296875,FNS,0.391287,11.1274
57,rgb/1305031932.333175.png,rgb/1305031932.669236.png,0.0115481,13.8368,10,40,0.25,FNS,3.92957,55.7681
58,rgb/1305031932.500893.png,rgb/1305031932.832891.png,0.0102261,15.873,10,47,0.359375,FNS,1.61154,1.02646
59,rgb/1305031932.669236.png,rgb/1305031933.001958.png,0.00947766,13.8433,10,29,0.265625,FNS,0.821374,12.4884
60,rgb/1305031932.832891.png,rgb/1305031933.169450.png,0.00764474,7.20571,10,4,0.046875,FNS,87.7855,139.496
61,rgb/1305031933.001958.png,rgb/1305031933.332881.png,0.00322702,9.79814,10,98,0.484375,FNS,179.664,158.733
62,rgb/1305031933.169450.png,rgb/1305031933.500809.png,0.000725,9.82944,10,167,0.5625,FNS,0.340518,57.2901
63,rgb/1305031933.332881.png,rgb/1305031933.669114.png,0.00118169,13.2746,10,78,0.375,FNS,2.10289,161.271
64,rgb/1305031933.500809.png,rgb/1305031933.833132.png,0.00297475,17.0985,10,84,0.375,FNS,1.59152,69.6071
65,rgb/1305031933.669114.png,rgb/1305031934.000841.png,0.00607838,14.4325,10,37,0.34375,FNS,4.07422,51.0563
66,rgb/1305031933.833132.png,rgb/1305031934.169177.png,0.0106802,10.4833,10,70,0.390625,FNS,3.84846,145.603
67,rgb/1305031934.000841.png,rgb/1305031934.336871.png,0.0153555,8.04478,10,89,0.40625,FNS,1.8677,37.3956
68,rgb/1305031934.169177.png,rgb/1305031934.501241.png,0.0177021,3.95414,10,55,0.3125,FNS,7.3547,71.0942
69,rgb/1305031934.336871.png,rgb/1305031934.668984.png,0.0215079,6.73959,10,86,0.375,FNS,0.672804,11.9954
70,rgb/1305031934.501241.png,rgb/1305031934.836769.png,0.0268058,7.95584,10,86,0.34375,FNS,1.16282,7.62579
71,rgb/1305031934.668984.png,rgb/1305031935.001270.png,0.0287549,11.292,10,67,0.296875,FNS,5.10851,37.993
72,rgb/1305031934.836769.png,rgb/1305031935.169281.png,0.0298158,10.1712,10,86,0.40625,FNS,0.837557,4.02978
73,rgb/1305031935.001270.png,rgb/1305031935.336810.png,0.026149,4.82854,10,72,0.34375,FNS,3.08165,9.99972
74,rgb/1305031935.169281.png,rgb/1305031935.500863.png,0.0209302,6.83716,10,92,0.390625,FNS,0.420264,3.0492
